dishID,dishname,prep_time,ingre_list,num_servings,nutri_guide,skills_needed,age_range,meal_type
,Ginger and Spring Onion Chicken Wings,50 Min,"0.5 kg of Chicken Wings
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 0.5 cup of All Purpose Flour, 1 cup of Vegetable Oil, 2 tbsp of Ginger, 2 stalks of Onion Springs, 0.5 cup of Water, 1 sachet of MAGGI® Oyster Sauce, 1 tbsp of Brown Sugar, 0.5 tbsp of Cornstarch",,"Carbohydrates: 14.42 g, Energy: 543.34 kcal, Fats: 46.93 g, Protein: 16.25 g",Intermediate,"Kids, Teens, Adults, Elders",Meat  Recipe
,Stuffed Tofu with Oyster Sauce,45 Min,"0.5 kg of Firm Tofu, 0.25 kg of Fresh Grounded Pork
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Freshly ground pepper, 0.5 tsp of Five Spice Powder, 0.25 cup of All Purpose Flour, 2 cups of Vegetable Oil, 4 cloves of Garlic, 2 tsp of Ginger Root, 1 pc of Onion, 1 cup of Water, 1 sachet of MAGGI® Oyster Sauce, 1 tsp of Sesame Oil, 1 tbsp of Cornstarch, 1 tbsp of Spring Onion",,"Carbohydrates: 12.16 g, Energy: 917.66 kcal, Fats: 88.97 g, Protein: 22.63 g",Intermediate,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Oyster Chinese-Style Pork Asado,65 Min,"1 kg of Pork Shoulder, 0.5 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 4 cloves of garlic, minced, 1 tsp of Ginger, 0.25 cup of White Wine, 0.25 cup of MAGGI® Oyster Sauce, 2 tbsp of Brown Sugar, 1 tsp of Five Spice Powder, 0.5 tsp of Freshly ground pepper, 2 heads of Bokchoy",,"Carbohydrates: 14.76 g, Energy: 360.4 kcal, Fats: 17.03 g, Protein: 37.15 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Pesang Bangus,45 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 1 pc of Ginger, 4 cups of Rice Washing, 0.5 kg of Bangus
																					

													Tip, 1 tsp of Black Peppercorn, 1 head of Cabbage, 1 bunch of Pechay, 1 stalk of Scallion, 2 sachets of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 249.69 g, Energy: 1245.33 kcal, Fats: 14.89 g, Protein: 71.49 g",Beginner,"Kids, Teens, Adults, Elders",Seafood Recipe
,Tuna and Tokwa Sisig,35 Min,"0.5 kg of Tokwa, 0.5 cup of Vegetable Oil, 2 cans of Tuna, 2 cloves of Garlic, 0.5 sachet of MAGGI® Magic Sarap® 8g, 1 pc of Onion, 2 tbsp of Mayonnaise, 1 tbsp of Toasted Garlic, 1 tbsp of Onion Springs, 1 pc of Calamansi Juice, 130 mg of MAGGI® Savor Calamansi",,"Carbohydrates: 22.35 g, Energy: 463.7 kcal, Fats: 35.32 g, Protein: 20.19 g",Intermediate,"Kids, Teens, Adults, Elders","Seafood Recipe, Vegetable Dishes"
,Chicken Salad,40 Min,"0.5 pc of Chicken Breast
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Ground Pepper, 0.5 tsp of Paprika, 2 tbsp of Vegetable Oil, 2 cloves of Garlic, 2 tbsp of Mayonnaise, 2 oz of Greek Yogurt, 1 pc of Lemon, 0.25 tsp of Salt, 0.13 tsp of Ground Pepper, 1 tsp of Sugar, 1 pc of Cucumber, 2 stalks of Celery, 12 pcs of Cherry Tomato, 1 head of Lettuce, 2 stems of Kinchay, 125 ml of NESTLÉ All Purpose Cream 125ml",,"Carbohydrates: 10.35 g, Energy: 172.48 kcal, Fats: 12.22 g, Protein: 6.81 g",Beginner,"Kids, Teens, Adults, Elders","Vegetable Dishes, Meat Recipe"
,Chicken Curry,55 Min,"1.5 kg of Chicken Leg
																					

													Tip, 2.5 sachets of MAGGI® Magic Sarap® 8g, 4 tbsp of Vegetable Oil, 1 head of Garlic, 1 pc of Onion, 1 pc of Potato, 1 pc of Carrot, 1 pc of Red Bell Pepper, 1 pc of Green Bell Pepper, 1 tbsp of Curry Powder, 0.5 tsp of Peppercorn, 1 pc of Bay Leaf, 2 cups of Water, 1 package of NESTLÉ® All Purpose Cream",,"Carbohydrates: 11.05 g, Energy: 480.71 kcal, Fats: 36.53 g, Protein: 26.69 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Ginataang Sigarilyas,30 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 0.5 cup of Ground Pork, 0.25 kg of Sigarilyas
																					

													Tip, 1 cup of Coconut Milk, 1 cup of Shrimp, 1 sachet of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 16.03 g, Energy: 2293.42 kcal, Fats: 27.47 g, Protein: 499.06 g",Intermediate,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Salmon Belly Sinigang,40 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 2 A smalls pieces of Ginger, 1 pc of Onion, 2 pcs of Tomato, 1 pc of Green Finger Chili, 4 cups of Water, 0.5 cup of Radish, 0.5 cup of Okra, 0.5 cup of Sitaw, 0.5 kg of Salmon Belly
																					

													Tip, 1 package of MAGGI® Magic Sinigang Original Sampalok Mix, 1 tbsp of Fish Sauce, 1 cup of Kangkong",,"Carbohydrates: 11.65 g, Energy: 166.02 kcal, Fats: 6.41 g, Protein: 16.41 g",Beginner,"Kids, Teens, Adults, Elders",Seafood Recipe
,Sweet and Spicy Eggs,40 Min,"6 pcs of Egg
																					

													Tip, 2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 2 pcs of Red Chili, 1 cup of Water, 1 sachet of MAGGI® Oyster Sauce 30g, 1 sachet of MAGGI Supreme Sarap 60g, 0.25 kg of Pechay
																					

													Tip, 2 tbsp of Toasted Garlic, 2 tbsp of Hot Sauce, 1 tbsp of Spring Onion, 1 tbsp of Brown Sugar",,"Carbohydrates: 21.46 g, Energy: 202.87 kcal, Fats: 9.48 g, Protein: 9.28 g",Beginner,"Kids, Teens, Adults, Elders",Appetizer
,"Tortang Sibuyas, Kamatis at Hipon",30 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 4 pcs of Tomato, 1 stalk of Scallion, 0.5 cup of Shrimp, 1 sachet of MAGGI® Magic Sarap® 8g, 6 pcs of Egg",,"Carbohydrates: 4.79 g, Energy: 1170.47 kcal, Fats: 15.6 g, Protein: 252.78 g",Beginner,"Kids, Teens, Adults, Elders","Vegetable Dishes, Seafood Recipe"
,Pancit Habhab,30 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 100 g of Pork Shoulder, 100 g of Pork Liver, 2 cups of Water, 30 g of MAGGI® Oyster Sauce, 1 sachet of MAGGI Supreme Sarap, 0.25 kg of Pancit Miki
																					

													Tip, 1 pc of Carrot, 1 pc of Sayote, 0.25 kg of Shrimp, 1 bunch of Pechay",,"Carbohydrates: 272.96 g, Energy: 1327.84 kcal, Fats: 12.48 g, Protein: 73.46 g",Intermediate,"Kids, Teens, Adults, Elders",Pasta/Noodles
,Embutido-Style Meatballs,75 Min,"1 cup of Bread Crumbs, 2 pcs of Egg
																					

													Tip, 1 package of 125ml NESTLÉ All Purpose Cream, 1 kg of Fresh Grounded Pork, 1 pc of Carrot, 3 tbsp of Pickle Relish, 0.25 cup of Raisins, 1 pc of Red Bell Pepper, 1 pc of Green Bell Pepper, 0.5 cup of Grated Parmesan Cheese, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 cup of MAGGI® Oyster Sauce 300ml, 36 pcs of Quail Egg, 0.25 cup of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 1 cup of Water, 0.25 cup of MAGGI® Oyster Sauce 300ml, 1 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Cornstarch, 2 tbsp of Spring Onion",,"Carbohydrates: 18.63 g, Energy: 462.75 kcal, Fats: 33 g, Protein: 22.1 g",Intermediate,"Kids, Teens, Adults, Elders",Appetizer
,Creamy Salted Egg Spaghetti,30 Min,"2 tbsp of Butter, 4 cloves of Garlic, 1 pc of Red Chili, 3 pcs of Salted Egg, 0.5 cup of NESTLÉ® Carnation® Evap, 1 packet of 125ml NESTLÉ All Purpose Cream, 1 cup of Water, 3 tbsp of Cheese, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Freshly ground pepper, 0.25 kg of Spaghetti, 1 tbsp of Spring Onion",,"Carbohydrates: 15.21 g, Energy: 161.41 kcal, Fats: 8.42 g, Protein: 6.2 g",Beginner,"Kids, Teens, Adults, Elders",Pasta/Noodles
,No Bake Macaroni,45 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 0.25 kg of Fresh Grounded Pork
																					

													Tip, 0.75 cup of Tomato Sauce, 0.75 cup of Banana Catsup, 0.5 cup of Hotdog, 0.5 cup of Water, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 cup of Brown Sugar, 0.25 kg of Elbow Macaroni, 1 package of 125ml NESTLÉ All Purpose Cream, 6 tbsp of Cheese",,"Carbohydrates: 34.18 g, Energy: 567.15 kcal, Fats: 40.02 g, Protein: 18.7 g",Intermediate,"Kids, Teens, Adults, Elders",Pasta/Noodles
,Filipino-Style Roast Beef,220 Min,"1 kg of Beef Chuck
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 1 pc of Large onion, 1 pc of Carrot, 2 stalks of Celery, 4 cloves of Garlic, 2 tbsp of Tomato Paste, 6 cups of Water, 2 pcs of Bay Leaf, 2 tsp of Black Peppercorn, 4 tbsp of Butter, 1.5 cups of Mushrooms, 3 tbsp of All Purpose Flour, 1 sachet of MAGGI® Magic Sarap® 8g, 3 tbsp of MAGGI® Savor Classic, 1 package of NESTLÉ® All Purpose Cream, 1 tbsp of Parsley",,"Carbohydrates: 11.91 g, Energy: 343.16 kcal, Fats: 20.35 g, Protein: 28.39 g",Advanced,"Kids, Teens, Adults, Elders",Meat Recipe
,Spicy Red Munggo,60 Min,"0.25 kg of red bean munggo, rinsed well and soak in water for 2hrs and drained, 2 tbsp of Vegetable Oil, 2 cloves of garlic, minced, 1 pc of onion, chopped, 2 tbsp of Palapang Sakurab, 1 tbsp of Turmeric Powder, 2 pcs of Egg, 2 sachets of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 21.77 g, Energy: 170.08 kcal, Fats: 5.18 g, Protein: 10.13 g",Advanced,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Ilocos-style Pinakbet,45 Min,"0.5 kg of Bangus
																					

													Tip, 0.5 sachet of MAGGI® Magic Sarap®, 0.25 cup of Vegetable Oil, 6 cloves of Toasted Garlic, 1 pc of Red Onion, 3 pcs of Tomatoes, red, ripe, cooked, 1 pc of Green Finger Chili, 2 tbsp of Bagoong Isda, 3 cups of Water, 1 cup of Kalabasa, 0.5 cup of Okra, 0.5 cup of Ampalaya, 0.5 cup of Sigarilyas, 0.5 cup of Eggplant, 1 sachet of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 4.44 g, Energy: 229.66 kcal, Fats: 14.85 g, Protein: 19.5 g",Intermediate,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Beef Rendang,150 Min,"0.5 kg of Beef Cuts
																					

													Tip, 2 sachets of MAGGI® Magic Sarap® 8g, 2 tbsp of Ground Rice, 2 tbsp of Scallion, 5 g of Turmeric, 2 stalks of Lemongrass, 1 pc of Lime, 0.25 cup of Vegetable Oil, 1 pc of Onion, 4 cloves of Garlic, 1 pc of Coconut, 2 cups of Coconut Milk, 3 pcs of Bay Leaf, 3 pcs of Red Chili, 1 stalk of Leeks",,"Carbohydrates: 136.76 g, Energy: 1371.32 kcal, Fats: 88.07 g, Protein: 22.96 g",Advanced,"Kids, Teens, Adults, Elders",Meat Recipe
,Chicken Adobong Puti,45 Min,"1 kg of Chicken Thigh And Leg, 2 tbsp of Vegetable Oil, 1 head of Toasted Garlic, 2 pcs of Bay Leaf, 0.5 tbsp of Peppercorn, 2 cubes of MAGGI® Magic Chicken™️ Cube, 0.75 cup of White Vinegar, 1.5 cups of Water",,"Carbohydrates: 9.81 g, Energy: 345.88 kcal, Fats: 24.82 g, Protein: 21.67 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Chicken Pochero,45 Min,"0.25 cup of Cooking Oil, 1 pc of Kamote, 2 pcs of Saba Banana, 4 pcs of Toasted Garlic, 1 pc of Onion, 0.5 kg of Chicken
																					

													Tip, 2 cubes of MAGGI® Magic Chicken™️ Cube, 1 cup of Tomato Sauce, 3 cups of Water, 1 pc of Bay Leaf, 1 tbsp of Brown Sugar, 0.5 cup of Chickpeas, 0.25 head of Cabbage",,"Carbohydrates: 67.03 g, Energy: 496.48 kcal, Fats: 18.15 g, Protein: 17.87 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Chicken Pastel,50 Min,"3 tbsp of Vegetable Oil, 6 pcs of Toasted Garlic, 1 pc of Onion, 1 kg of Chicken, 2 cubes of MAGGI® Magic Chicken™️ Cube, 1 pc of Carrot, 1 can of Button Mushroom, 1 pc of Red Bell Pepper, 2 cups of Water, 1 packet of NESTLÉ® All Purpose Cream, 12 pcs of Quail Egg, 0.25 cup of Green Peas",,"Carbohydrates: 7.1 g, Energy: 368.27 kcal, Fats: 25.62 g, Protein: 26.4 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Diniskartehang Sinabawang Gulay,20 Min,"4 cups of Water, 1 pc of Ginger, 1 stalk of Lemongrass, 0.5 cup of Kalabasa, 0.5 cup of Okra, 1 pc of Eggplant, 0.5 cup of Patola, 2 pcs of Galunggong, 1 pc of Red Onion, 2 stalks of Onion Springs, 0.25 cup of Malunggay, 0.25 cup of Saluyot, 2 sachets of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 101.8 g, Energy: 482.05 kcal, Fats: 5.81 g, Protein: 22.12 g",Beginner,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Pork Sinigang with Ube,75 Min,"5 cups of Water, 0.5 kg of Pork Shoulder, 1 pc of Onion, 2 pcs of Tomato, 1 cup of Ube, 1 pc of Green Finger Chili, 0.5 cup of Radish, 0.5 cup of Okra, 0.5 cup of Sitaw, 1 sachet of MAGGI® Magic Sinigang Sampalok With Gabi Mix, 1 cup of Kangkong",,"Carbohydrates: 20.91 g, Energy: 225.39 kcal, Fats: 6.31 g, Protein: 21.18 g",Advanced,"Kids, Teens, Adults, Elders","Meat Recipe, Vegetable Dishes"
,Tortang Talong with Luncheon Meat,60 Min,"2 tbsp of Vegetable Oil, 6 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 1 pc of Potato, 1 can of Luncheon Meat
																					

													Tip, 6 pcs of Egg, 1.5 sachets of MAGGI® Magic Sarap® 8g, 6 pcs of Eggplant, 0.5 cup of Vegetable Oil",,"Carbohydrates: 358.77 g, Energy: 2052.41 kcal, Fats: 55.69 g, Protein: 89.9 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Vegetable Dishes"
,Egg Drop Soup,10 Min,"6 cups of Water, 2 cubes of MAGGI® Magic Chicken™️ Cube, 3 tbsp of Cornstarch, 3 pcs of Egg, 2 stalks of Scallion, 0.5 tsp of Sesame Oil",,"Carbohydrates: 4.63 g, Energy: 57.83 kcal, Fats: 2.78 g, Protein: 3.33 g",Beginner,"Kids, Teens, Adults, Elders","Appetizer, Soup"
,Java-Style Fried Rice,25 Min,"2 tbsp of Vegetable Oil
																					

													Tip, 0.25 cup of Fresh Grounded Pork, 4 cloves of Garlic, 1 pc of Onion, 0.25 cup of Banana Catsup, 4 cups of Rice, 1 sachet of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 85.9 g, Energy: 458.45 kcal, Fats: 6.74 g, Protein: 17.23 g",Beginner,"Kids, Teens, Adults, Elders",Appetizer
,Tuyo Fried Rice,25 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 4 pcs of Tuyo Flakes
																					

													Tip, 2 pcs of Tomato, 4 cups of Rice, 2 pcs of Egg, beaten, 1 sachet of MAGGI® Magic Sarap® 8g, 1 stalk of Scallion",,"Carbohydrates: 84.05 g, Energy: 1715.84 kcal, Fats: 17.57 g, Protein: 289.97 g",Beginner,"Kids, Teens, Adults, Elders","Seafood Recipe, Appetizer"
,Korean-Style Fried Rice,40 Min,"0.25 kg of Pork Belly, 1 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 0.5 cup of Carrots, 0.5 cup of Kimchi, 1 tbsp of Chili Paste
																					

													Tip, 4 cups of Cooked Rice, 0.5 cup of corn kernels, 1 sachet of MAGGI® Oyster Sauce 30g, 1 sachet of MAGGI® Magic Sarap® 8g, 1 stalk of Scallion, 2 tsp of Sesame Oil, 1 tbsp of Vegetable Oil, 2 pcs of Egg, 0.25 tsp of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 128.38 g, Energy: 877.2 kcal, Fats: 30.95 g, Protein: 17.75 g",Intermediate,"Kids, Teens, Adults, Elders",Appetizer
,Korean-Style Egg Drop Sandwich,30 Min,"3 tbsp of Butter, softened, 8 pcs of thick sliced white bread, 4 tbsp of Mayonnaise, 2 tsp of Sriracha Hot Sauce, 1 tbsp of Vegetable Oil, 4 slices of Ham
																					

													Tip, 4 slices of cheese singles, 6 pcs of Eggs, 0.5 sachet of MAGGI® Magic Sarap® 8g, 2 tsp of NESTLÉ® Carnation® Condensada, 1 tbsp of thinly sliced spring onion",,"Carbohydrates: 7.44 g, Energy: 389.4 kcal, Fats: 31.71 g, Protein: 18.58 g",Beginner,"Kids, Teens, Adults, Elders","Appetizer, Dessert"
,Oyster Steamed Fish with Oyster sauce,50 Min,"0.5 kg of Fish Fillet, 1 tbsp of MAGGI® Oyster Sauce, 1 tbsp of Soy Sauce, 1 tbsp of Calamansi Juice, 1 g of Ginger, 1  of Onion, 4  of Garlic, 2 tbsp of MAGGI® Oyster Sauce, 1.5 oz of Bottled Water, 2 tsp of Sugar, 1 stalk of Scallion",,"Carbohydrates: 5.66 g, Energy: 82.61 kcal, Fats: 1.67 g, Protein: 10.98 g",Intermediate,"Kids, Teens, Adults, Elders",Seafood Recipe
,Pininyahang Manok,45 Min,"0.5 kg of Chicken Thigh And Leg, 1 sachet of MAGGI® Magic Sarap® 8g, 1 tbsp of Vegetable Oil, 2 cloves of Garlic, 0.5 pc of Onion, 0.5 pc of Carrot, 0.5 pc of Red Bell Pepper, 0.5 pc of Green Bell Pepper, 0.25 cup of Pineapple Chunks, 0.75 cup of Pineapple Water, 0.13 tsp of Ground Pepper, 2 tbsp of Evaporated Milk",,"Carbohydrates: 7.88 g, Energy: 188.45 kcal, Fats: 12.38 g, Protein: 11.16 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Pumpkin and Sweet Potato Soup,45 Min,"1 tbsp of Olive Oil, 0.25 cup of Shallots, 0.5 kg of Pumpkin, 0.25 kg of Sweet Potato, 1 tsp of Ground Coriander, 0.25 tsp of Ground Nutmeg, 4 cups of Water, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Freshly ground pepper, 2 tbsp of Sunflower Seeds, 2 tbsp of minced Cilantro, 0.25 cup of 125ml NESTLÉ All Purpose Cream",,"Carbohydrates: 15.5 g, Energy: 100.01 kcal, Fats: 3.87 g, Protein: 2.42 g",Intermediate,"Kids, Teens, Adults, Elders","Soup, Vegetable Dishes"
,Korean Beef Stew,44 Min,"1 kg of Beef Back Rib, 1 pc of Onion, 0.5 cup of MAGGI® Oyster Sauce, 1 L of Water, 4 tbsp of Sweet Chili Sauce, 0.25 cup of Brown Sugar, 2 sachets of MAGGI® Magic Sarap® 8g, 1 pc of Onion Springs, 3 pcs of Red And Green Chili",,"Carbohydrates: 11.29 g, Energy: 283.78 kcal, Fats: 17.96 g, Protein: 19.65 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Soup"
,Callos,240 Min,"2 kg of Cured Pig's Feet
																					

													Tip, 0.5 kg of Honeycomb Ox Tripe, 2 tbsp of Olive Oil, 6 cloves of Garlic, 1 pc of Onion, 1 pc of Chorizo De Bilbao, 0.5 cup of Tomato Paste, 2 pcs of Bay Leaf, 0.25 cup of Pitted Black Olives, 0.25 cup of Red Bell Pepper, 0.25 cup of Green Bell Pepper, 0.5 cup of Chickpeas, 2 sachets of MAGGI® Magic Sarap® 8g, 0.25 tsp of Ground Pepper, 2 tbsp of Brown Sugar, 1 tbsp of Parsley",,"Carbohydrates: 18.74 g, Energy: 450.96 kcal, Fats: 26.99 g, Protein: 33.63 g",Advanced,"Kids, Teens, Adults, Elders",Meat Recipe
,Kid-Friendly Sinabawang Gulay,30 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 0.5 cup of Carrot, 4 cups of Water, 0.5 cup of Mushrooms, 0.5 cup of Corn, 2 sachets of MAGGI® Magic Sarap® 8g, 3 tbsp of Cornstarch, 0.5 cup of Shrimp, 12 pcs of Quail Egg
																					

													Tip, 2 tbsp of Onion Springs",,"Carbohydrates: 10.81 g, Energy: 1155.91 kcal, Fats: 13.03 g, Protein: 249.47 g",Beginner,"Kids, Teens, Adults, Elders","Vegetable Dishes, Soup"
,Buttered Chicken,55 Min,"0.5 kg of Chicken Thigh, 2 sachets of MAGGI® Magic Sarap® 8g, 4 tbsp of Butter, 6 cloves of Garlic, 1 pc of Onion, 4 pcs of Tomato, 0.25 cup of Cashew Nuts, 2 tsp of Curry Powder, 1 tsp of Chili Powder, 1 cup of Water, 1 tbsp of Sugar, 1 package of NESTLÉ® All Purpose Cream, 1 tbsp of Cilantro",,"Carbohydrates: 9.65 g, Energy: 406.49 kcal, Fats: 33.72 g, Protein: 16.4 g",Advanced,"Kids, Teens, Adults, Elders","Meat Recipe, Appetizer"
,Buttered Vegetables,45 Min,"4 cloves of Garlic, 3 tbsp of Butter, 0.75 cup of Carrot, 0.75 cup of Raw Green Soybean, 0.75 cup of Broccoli Florets
																					

													Tip, 0.75 cup of Cauliflower, 0.75 cup of Corn Grain, 1 sachet of MAGGI® Magic Sarap® 8g, 12 pcs of Quail Egg",,"Carbohydrates: 23.88 g, Energy: 226.18 kcal, Fats: 11.13 g, Protein: 10.02 g",Beginner,"Kids, Teens, Adults, Elders","Vegetable Dishes, Appetizer"
,Pinaputok na Tilapia,45 Min,"1 kg of Tilapia
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 1 sachet of MAGGI® Oyster Sauce 30g, 1 pc of Onion, 2 pcs of Tomato, 2 cloves of Garlic, 1 g of Ginger Root, 1 pc of Saba Banana, 1 tbsp of Vegetable Oil",,"Carbohydrates: 33.59 g, Energy: 325.71 kcal, Fats: 5.62 g, Protein: 35.39 g",Intermediate,"Kids, Teens, Adults, Elders",Seafood Recipe
,Tortang Talong Meatballs,50 Min,"4 pcs of Eggplant, 0.25 kg of Ground Pork, 1 pc of Onion, 3 cloves of Toasted Garlic, 2 tbsp of Scallion, 1 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil",,"Carbohydrates: 235.04 g, Energy: 1149.94 kcal, Fats: 20.49 g, Protein: 46.27 g",Intermediate,"Kids, Teens, Adults, Elders","Vegetable Dishes, Appetizer"
,Savorventure Honey-Garlic Tofu,25 Min,"0.75 kg of Firm Tofu, 1 cup of Vegetable Oil, 3 tbsp of Butter, 6 cloves of garlic, minced, 3 pcs of Red Chili, 3 tbsp of Honey, 0.25 cup of MAGGI® Savor Hot Chili, 1 tsp of Sesame Oil, 0.25 cup of Water, 0.5 sachet of MAGGI® Magic Sarap® 8g, 1 stalk of Scallion, 2 tbsp of Sesame Seeds",,"Carbohydrates: 22.65 g, Energy: 923.74 kcal, Fats: 82.42 g, Protein: 34.17 g",Beginner,"Kids, Teens, Adults, Elders","Vegetable Dishes, Appetizer"
,Spicy Chicken Popcorn,30 Min,"0.25 cup of All Purpose Flour, 0.25 cup of Cornstarch, 0.5 kg of Chicken, dark meat, thigh, meat only, with added solution, raw
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 1 pc of Egg, 2 cups of Vegetable Oil, 1 sachet of MAGGI® Oyster Sauce, 1 tbsp of Sauce, peppers, hot, chili, mature red, canned, 2 tbsp of Banana Catsup, 2 tsp of Sesame Seeds, 2 tbsp of Water, 1 tbsp of Scallion",,"Carbohydrates: 12.06 g, Energy: 797.67 kcal, Fats: 76.46 g, Protein: 18.02 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Appetizer"
